HOLEID,X,Y,Z,Ag ppm,Al ppm,Au ppm,C ppm,Ca ppm,Cl ppm,Cu ppm,F ppm,Fe ppm,K ppm,Mg ppm,Mn ppm,Na ppm,P ppm,Pb ppm,S ppm,Th ppm,U ppm
106,-604.8948250000831,382.3996800035238,116.98,3.85,58000.0,0.29,300.0,2500.0,1412.76,9000.0,1601.68,244899.99999999997,9900.0,13100.0,2963.64,900.0,633.92,7.29,2900.0,4.83,14.64
106,-610.7948250001064,370.4696800019592,95.81,0.81,61400.0,0.13,300.0,2900.0,970.72,1600.0,670.28,188200.0,8900.0,11200.000000000002,4169.96,1500.0,615.76,2.92,600.0,7.88,3.59
106,-616.0748250001343,359.9596800021827,77.28,2.5,61000.0,0.72,500.0,2700.0,239.97,4600.0,337.54,213400.0,4300.0,11700.0,3276.92,400.0,659.42,4.03,1400.0000000000002,7.11,5.19
106,-619.5048250000691,353.35968000255525,65.66,13.14,40800.0,1.27,500.0,4000.0,872.76,27400.000000000004,1272.41,336900.0,1100.0,11399.999999999998,4752.64,200.0,791.38,12.47,7200.0,4.12,35.92
106,-623.7748250000877,345.2396800033748,51.52,5.5,48900.0,1.11,500.0,2900.0,358.46,13700.000000000002,1223.22,274000.0,7100.0,15400.0,2729.82,400.0,917.98,11.18,3900.0,7.47,23.95
106,-630.284825000097,333.1596800033003,30.63,2.91,44200.0,0.38,1200.0,2300.0,221.06,8100.000000000001,295.58,249800.0,6200.0,19200.0,2127.32,5600.000000000001,617.56,9.5,2100.0,3.9,24.54
106,-635.034825000097,324.3796800021082,15.47,3.03,45100.0,0.41,1000.0,1800.0,101.99,8600.0,230.84,265900.0,7300.0,15100.0,1405.93,6500.0,455.88,7.56,2100.0,5.19,21.84
107,-617.3448250000365,332.7596800029278,367.15,4.2,64800.00000000001,0.61,400.0,100.0,79.3,3700.0,189.9,268900.0,3500.0,500.0,4154.1,400.0,1317.8,12.01,700.0000000000001,19.54,38.29
107,-619.954825000139,326.86968000233173,348.08,1.83,47000.0,0.66,400.0,500.0,232.79,11399.999999999998,308.85,325000.0,1600.0,2000.0,3299.61,300.0,1239.84,14.13,300.0,10.57,35.1
107,-621.3848250000738,323.4996800031513,337.26,3.09,60800.0,2.04,600.0,2300.0,1459.47,16299.999999999998,1022.63,296800.0,9900.0,9300.0,4013.16,500.0,2258.16,11.67,300.0,21.06,22.92
107,-622.2548250000691,321.4296800028533,330.63,4.14,8800.0,4.16,1100.0,1000.0,179.06,58800.0,268.44,489500.0,800.0,2300.0,668.47,200.0,876.25,23.19,13600.000000000002,0.84,61.2
107,-622.8448250000365,320.05968000367284,326.17,0.84,54400.00000000001,0.27,2000.0,3700.0,2746.67,6300.0,843.33,332000.0,8500.0,5400.0,11496.67,600.0,530.0,4.77,2300.0,3.0,9.07
107,-623.3948250000831,318.7596800029278,321.98,0.78,53200.0,0.37,1200.0,2500.0,4640.0,4100.0,1304.87,275200.0,15700.0,6500.0,6306.75,1200.0,371.62,3.81,1500.0,3.05,7.32
107,-623.954825000139,317.43968000262976,317.71,1.77,49000.0,0.32,3000.0,3600.0,2785.24,11700.0,851.27,390100.0,9500.0,5000.0,9498.41,300.0,564.6,5.8,4900.0,2.3,14.46
107,-624.4048250000924,316.36968000233173,314.28,0.96,56100.0,0.43,1200.0,3200.0,6821.46,5400.0,1895.61,279300.0,21100.0,6899.999999999999,6502.93,1500.0,441.22,3.1,2000.0,3.04,4.56
107,-626.3948250000831,311.77968000248075,299.5,5.54,28500.0,2.22,1200.0,5200.0,1405.09,45400.0,708.41,420000.0,4400.0,5000.0,2287.71,1900.0,1419.48,25.01,18100.0,4.57,56.51
107,-629.7448250000598,304.44968000240624,276.15,2.34,53800.0,0.73,700.0000000000001,6400.0,4009.6,12100.0,1158.45,193000.0,11399.999999999998,10600.0,1950.67,7700.0,1075.56,13.29,4200.0,27.33,21.35
107,-631.8048250001157,300.34968000277877,263.48,7.68,31200.0,3.06,600.0,5300.0,2301.83,42000.0,1586.02,365800.0,9200.0,5000.0,1371.67,3600.0,995.27,21.39,12500.0,6.65,41.22
107,-634.2648250000784,295.7496800031513,249.49,2.65,57600.0,0.72,900.0,4200.0,3938.87,10100.0,1562.51,167800.0,18600.0,12700.0,2134.65,9900.0,1008.03,8.52,3000.0,18.76,12.96
107,-636.4648250000319,291.84968000277877,237.7,1.92,61400.0,0.27,700.0000000000001,3500.0,3367.03,7100.0,1326.18,222300.0,15200.0,14800.0,4876.71,1700.0000000000002,1196.29,10.86,2300.0,26.15,18.08
107,-638.7448250000598,287.8996800035238,225.95,1.92,61400.0,0.27,700.0000000000001,3500.0,3367.03,7100.0,1326.18,222300.0,15200.0,14800.0,4876.71,1700.0000000000002,1196.29,10.86,2300.0,26.15,18.08
107,-641.1148250000551,283.93968000262976,214.22,1.92,61400.0,0.27,700.0000000000001,3500.0,3367.03,7100.0,1326.18,222300.0,15200.0,14800.0,4876.71,1700.0000000000002,1196.29,10.86,2300.0,26.15,18.08
107,-643.674825000111,279.88968000374734,202.55,4.63,50400.0,0.77,1200.0,2000.0,1820.07,16500.0,779.95,148800.0,14500.0,9500.0,2299.93,3700.0,507.4,16.17,4800.0,41.59,32.57
107,-649.2348250000505,271.5896800030023,179.52,1.08,62800.0,0.1,1100.0,2500.0,1907.2,4000.0,538.56,208700.0,20500.0,8500.0,3754.0,3100.0,650.96,5.42,1200.0,14.3,9.46
107,-654.6348250000738,263.93968000262976,158.84,1.29,42699.99999999999,0.08,500.0,2400.0,433.41,5300.0,302.7,105200.0,14100.0,4200.0,2038.34,7800.0,273.41,5.13,1500.0,8.89,26.06
108,736.325174999889,-732.2103199977428,386.42,1.23,56400.0,0.17,500.0,27000.0,2713.82,5900.0,1897.98,207200.0,7300.0,41400.0,5133.29,3000.0,533.99,5.67,1900.0,1.83,11.95
109,882.1251749999356,-496.3403199966997,362.68,0.81,67300.0,0.6,200.0,13400.0,831.07,4300.0,845.24,87899.99999999999,17400.0,23800.0,1383.53,12400.0,532.66,12.31,100.0,38.23,13.58
109,880.0251749999588,-501.19031999632716,347.29,0.25,45900.0,0.02,300.0,17000.0,1538.95,700.0000000000001,1145.26,195600.0,11100.000000000002,56500.0,2565.26,1300.0,146.84,1.69,200.0,1.0,0.66
109,878.1951749998843,-505.4303199965507,333.94,0.22,50800.0,0.02,500.0,15900.0,1211.95,500.0,786.59,208200.0,8500.0,52300.00000000001,4994.81,900.0,127.19,1.45,200.0,0.75,0.94
109,875.8651749999262,-511.2603199966252,315.9,0.22,43099.99999999999,0.02,300.0,29600.0,1735.66,500.0,705.99,170900.0,13600.000000000002,65400.0,2386.75,2300.0,87.41,1.43,200.0,0.76,1.42
109,873.185174999875,-518.2603199966252,294.74,0.04,47400.0,0.01,300.0,14300.0,982.19,200.0,738.68,211000.0,6000.0,61100.0,8094.61,1400.0000000000002,60.0,1.01,100.0,0.8,0.71
109,871.715174999903,-522.0103199966252,283.54,0.15,53600.0,0.02,800.0,5400.0,636.62,600.0,969.87,220500.0,5600.000000000001,52500.0,6354.08,600.0,129.55,1.45,300.0,0.79,1.08
109,869.685174999875,-527.1903199963272,268.09,0.43,63400.0,0.04,400.0,5699.999999999999,824.06,1500.0,998.68,218299.99999999997,6300.0,27900.0,5155.4,1000.0,507.22,2.25,500.0,3.39,2.78
109,867.3651749999262,-533.0203199964017,250.74,1.3,48900.0,0.28,400.0,9000.0,950.34,4900.0,1304.12,265400.0,4300.0,44600.0,6588.4,2300.0,251.93,2.56,1600.0,1.47,4.47
109,865.9851749999216,-536.3903199974447,240.75,3.7,27500.0,0.36,1000.0,4200.0,1574.22,19500.0,1657.33,389799.99999999994,4900.0,17400.0,6205.35,500.0,862.67,15.36,6600.0,1.71,41.47
109,863.6651749999728,-541.9003199972212,224.66,0.33,55000.0,0.04,400.0,11000.0,1025.54,1500.0,1453.52,232700.0,5200.0,42800.0,8505.46,1400.0000000000002,104.66,1.97,600.0,1.03,1.87
109,861.2551749999402,-547.5503199975938,208.54,0.28,57900.0,0.04,400.0,4300.0,450.11,1400.0000000000002,562.63,213700.0,2900.0,20400.0,5495.42,400.0,409.32,2.77,500.0,5.1,3.56
109,860.0151749999495,-550.3903199974447,200.43,0.64,57100.0,0.04,400.0,4300.0,807.2,2800.0000000000005,706.75,189899.99999999997,5800.0,19500.0,4817.2,800.0,521.97,3.81,1000.0,8.12,5.03
109,857.9451749998843,-555.0603199973702,187.32,0.14,56900.00000000001,0.01,200.0,7900.0,799.51,700.0000000000001,1138.13,218100.0,4200.0,51100.0,3925.22,1800.0,234.93,1.38,300.0,2.21,0.93
109,854.5251749999588,-562.6803199965507,166.26,0.26,55900.0,0.02,800.0,25400.0,1390.24,1200.0,930.72,175900.0,13400.0,57400.0,2333.92,2500.0,108.56,1.51,500.0,0.82,0.78
109,850.5951749999076,-571.2403199970722,143.1,0.14,50300.0,0.02,300.0,23900.0,1087.0,700.0000000000001,705.32,160500.0,13500.0,74900.0,2370.96,1900.0,52.44,1.89,200.0,0.76,1.42
109,846.4951749999309,-580.0403199978173,120.07,0.21,47500.0,0.03,700.0000000000001,21800.0,1119.88,800.0,703.92,143300.0,10900.0,58200.0,2020.56,1600.0,63.2,2.11,300.0,2.05,1.41
109,842.215174999903,-589.0103199966252,97.13,0.08,54300.0,0.01,400.0,21400.0,1392.36,200.0,982.92,185600.0,7300.0,54000.0,3813.08,2000.0,46.76,1.77,100.0,1.27,0.6
109,838.4251749998657,-596.6503199972212,77.56,0.09,56800.0,0.01,500.0,22799.999999999996,1249.21,300.0,1172.37,188500.0,5900.0,46600.0,4165.59,1800.0,94.41,1.81,100.0,1.71,0.69
109,835.1951749998843,-603.0003199968487,61.38,0.9,52600.0,0.08,200.0,3400.0000000000005,436.52,3300.0,1023.43,218000.0,3000.0,37400.0,4475.75,500.0,284.67,1.89,1100.0,3.52,2.12
109,832.465174999903,-608.2703199964017,48.07,0.33,55800.0,0.06,500.0,7600.0,1041.78,1200.0,1724.65,240500.0,10200.0,35400.0,5882.7,600.0,226.61,1.74,500.0,1.46,2.08
110,800.9151749999728,-706.4303199965507,383.84,0.91,65100.0,0.42,500.0,5900.0,1482.1,3900.0,3038.82,226300.0,11000.0,13600.000000000002,4425.14,800.0,961.56,4.04,1500.0,2.96,8.22
110,798.825174999889,-711.3203199971467,368.06,4.15,46000.0,0.58,1300.0,6600.0,2181.57,23400.0,2367.83,282500.0,10400.0,13400.0,4604.1,400.0,937.59,8.65,8900.0,3.22,19.81
110,797.5151749999495,-714.3203199971467,358.27,1.43,47500.0,0.34,400.0,6400.0,1051.66,5400.0,1129.8,304600.0,4800.0,20700.0,6148.95,400.0,660.61,5.92,2100.0,2.25,14.61
110,796.0851749998983,-717.5103199966252,347.76,0.6,62100.0,0.14,1300.0,4700.0,1103.01,3100.0,1722.24,216600.0,8200.0,28800.0,3107.09,300.0,1474.9,2.95,1200.0,3.0,7.44
110,794.3951749999542,-721.1603199969977,335.56,1.04,44900.0,0.18,1500.0,6100.0,1345.47,4300.0,897.64,305000.0,4000.0,19700.0,5410.79,500.0,690.28,3.31,1800.0,2.32,8.95
110,791.465174999903,-726.9803199972957,316.17,0.69,51100.0,0.05,1000.0,27500.0,1895.58,1900.0,1314.52,188200.0,12500.0,61600.0,2237.82,2200.0,194.42,0.8,700.0000000000001,0.94,0.44
110,788.7351749999216,-732.0703199971467,299.63,6.33,43099.99999999999,0.17,4300.0,24500.0,1467.96,19300.0,2081.09,159900.0,9400.0,55700.0,1687.98,1800.0,107.66,2.0,5800.0,0.74,1.36
110,783.7451749999309,-740.8903199974447,271.39,2.43,60900.0,0.3,6300.0,25099.999999999996,447.75,5600.000000000001,1669.27,153600.0,4500.0,59900.0,1630.53,800.0,862.65,6.3,1400.0000000000002,6.91,35.09
110,778.8951749999542,-748.9103199969977,246.44,2.0,53000.0,0.26,2400.0,36800.0,1909.21,6800.000000000001,2247.66,154800.0,11600.0,36600.0,2270.62,3800.0,390.0,9.07,2200.0,7.93,18.22
111,845.4451749998843,-617.4903199970722,383.49,0.68,63200.0,0.43,300.0,4300.0,996.65,4200.0,1273.82,215500.0,9100.0,37800.0,3323.12,900.0,471.61,0.97,300.0,2.68,1.91
111,840.1751749998657,-630.2503199968487,344.09,1.08,59500.0,0.25,600.0,7500.0,1664.25,4700.0,3209.61,250100.00000000003,15100.0,10500.0,6591.84,600.0,1076.65,7.56,1600.0,5.13,14.73
111,838.075174999889,-635.2203199975193,329.26,5.18,7800.0,1.18,1400.0000000000002,15600.0,589.54,20299.999999999996,14211.49,498600.0,2900.0,2100.0,575.92,100.0,541.26,12.44,6400.0,0.91,27.85
111,835.8151749998797,-640.6403199974447,313.47,0.41,66400.0,0.07,700.0000000000001,6000.0,1967.56,1700.0000000000002,2715.08,192500.0,20400.0,11100.000000000002,2621.64,3200.0,1101.16,2.1,600.0,6.11,2.89
111,832.4451749998843,-648.8903199974447,290.78,0.99,51500.0,0.24,1000.0,9500.0,2834.17,4100.0,5298.51,282300.0,18300.0,10800.0,3490.46,1200.0,864.06,4.37,1400.0000000000002,4.77,7.4
111,830.0351749999681,-655.0203199964017,274.52,2.29,25800.0,0.93,2200.0,23900.0,1117.8,11200.000000000002,16599.78,477299.99999999994,3500.0,2500.0,6476.83,200.0,522.2,5.88,4100.0,2.0,11.86
111,827.2551749999402,-661.9703199975193,255.92,0.96,55800.0,0.42,1000.0,11100.000000000002,2564.83,4300.0,5898.94,236400.0,20700.0,9300.0,3162.24,1400.0000000000002,872.0,4.32,1500.0,3.97,8.24
111,824.8451749999076,-667.6203199978918,240.82,10.35,10100.0,0.7,6200.0,8200.0,542.73,35700.0,6681.43,496100.0,3400.0000000000005,4700.0,663.47,300.0,816.75,16.32,11500.0,1.46,46.59
111,822.6251749999356,-672.6003199964762,227.46,2.39,52900.0,0.75,800.0,8700.0,1557.96,9700.0,3988.2,273700.0,11500.0,16800.0,3153.48,800.0,1153.04,7.55,3400.0000000000005,3.08,17.18
111,819.9851749999216,-678.2903199978173,212.23,1.13,57000.0,0.3,600.0,7800.0,1241.26,4200.0,2231.13,249600.0,8300.0,14500.0,3537.23,1300.0,1525.03,6.36,1600.0,3.25,14.84
111,818.715174999903,-680.9403199963272,205.11,1.16,58900.0,0.33,600.0,10200.0,1524.83,5300.0,3417.99,288700.0,6500.0,9400.0,5055.77,500.0,1254.43,7.27,2400.0,3.13,15.98
111,816.0251749999588,-686.5003199968487,190.11,0.64,63099.99999999999,0.07,1300.0,12100.0,1645.36,1700.0000000000002,1623.82,194500.0,12600.0,29300.0,2287.92,1900.0,865.82,1.36,700.0000000000001,3.42,2.53
111,811.6551749999635,-695.3003199975938,167.12,0.72,46700.0,0.09,1000.0,28000.0,1314.56,2200.0,1183.6,181400.0,8300.0,66300.0,2383.24,2100.0,255.6,1.51,800.0,0.96,2.14
111,808.0851749998983,-702.4303199965507,149.35,0.24,46000.0,0.05,1600.0,25500.0,1788.42,1100.0,1339.96,197800.0,9200.0,53400.0,3113.91,3600.0,178.17,1.61,1600.0,1.47,3.38
111,802.5951749999076,-713.4903199970722,122.37,0.52,62600.0,0.18,1000.0,11299.999999999998,259.38,3200.0,897.22,58300.0,22799.999999999996,12800.0,456.41,14300.0,315.7,14.37,1100.0,46.33,27.04
111,797.7751749999588,-723.0403199978173,99.78,0.86,59400.00000000001,0.31,1100.0,17400.0,840.78,5699.999999999999,1057.4,75100.0,18700.0,10000.0,434.54,13600.000000000002,829.32,20.32,2200.0,52.14,29.06
111,793.2751749999588,-731.7703199964017,79.86,1.73,56500.0,0.32,1500.0,18000.0,864.61,9300.0,800.57,92700.0,18000.0,10300.0,625.29,10600.0,1189.23,24.23,3400.0000000000005,54.92,37.21
112,668.1551749999635,-347.69031999632716,195.97,0.94,49500.0,0.09,400.0,12400.0,640.91,3200.0,1354.18,234700.0,5900.0,52600.0,6365.27,1100.0,695.36,1.86,1000.0,0.89,1.9
112,665.3451749999076,-355.4303199965507,172.0,0.64,59300.0,0.03,300.0,7900.0,695.01,2200.0,1537.48,242200.0,7300.0,54400.00000000001,6430.55,1200.0,348.8,1.39,800.0,0.99,0.88
112,663.0251749999588,-362.27031999640167,150.95,0.14,55700.0,0.01,500.0,10800.0,1013.0,600.0,1120.13,212700.0,9400.0,53600.0,3695.67,1300.0,151.85,1.14,300.0,0.84,0.4
112,661.8651749999262,-366.05031999759376,139.33,0.85,48700.0,0.08,400.0,9100.0,847.22,4000.0,863.52,257399.99999999997,3200.0,43099.99999999999,5698.52,600.0,443.33,4.16,1400.0000000000002,1.64,8.08
112,661.2751749999588,-368.1203199978918,132.99,0.39,50400.0,0.04,500.0,15000.0,1280.0,1900.0,874.63,245400.0,6700.0,47200.0,4901.25,1100.0,233.25,1.68,700.0000000000001,1.19,1.84
112,660.545174999861,-370.73031999729574,125.06,0.46,50400.0,0.04,300.0,11200.000000000002,1209.77,2200.0,867.49,231500.0,6300.0,48000.0,6237.26,900.0,165.6,1.93,800.0,1.12,2.87
112,659.1251749999356,-376.0103199966252,109.09,0.13,59600.0,0.01,600.0,43500.0,3957.2,600.0,850.29,174400.0,11100.000000000002,48099.99999999999,1792.16,5900.0,196.9,1.05,200.0,1.15,0.68
112,657.325174999889,-383.97031999751925,85.43,0.1,50199.99999999999,0.01,300.0,39000.0,3026.83,500.0,902.56,176300.0,9300.0,57699.99999999999,1619.93,5300.0,112.03,0.81,200.0,0.86,0.73
112,655.6551749999635,-392.2803199980408,61.88,0.49,52600.0,0.06,300.0,13200.0,1231.65,2300.0,998.57,199100.0,12800.0,58500.0,1436.11,2300.0,228.38,2.75,700.0000000000001,0.94,4.37
112,654.185174999875,-400.9603199977428,38.46,1.06,65500.0,0.15,1100.0,27100.0,2091.48,4200.0,1076.93,179700.0,13700.000000000002,31200.0,3196.47,5800.0,678.72,3.67,1200.0,3.16,6.62
112,653.4151749999728,-406.2503199968487,24.4,3.93,47500.0,0.94,400.0,11000.0,1196.53,18600.0,1484.06,300400.0,8200.0,18700.0,3301.29,1700.0000000000002,910.5,12.96,5600.000000000001,4.64,28.68
112,652.6751749998657,-411.5103199966252,10.35,3.02,64400.00000000001,0.45,400.0,11200.000000000002,1598.0,12300.0,1600.16,258400.0,11200.000000000002,12100.0,7249.0,400.0,1315.84,13.98,3800.0,4.51,30.08
112,651.4251749998657,-420.2403199970722,-13.05,2.37,54600.0,0.31,500.0,5600.000000000001,1274.38,8000.0,1294.88,249200.00000000003,10200.0,13700.000000000002,7747.56,500.0,817.58,6.26,2400.0,3.99,11.76
112,650.0551749998704,-428.9903199970722,-36.42,2.57,56300.0,0.42,400.0,8300.0,1092.96,10000.0,1845.38,263400.0,10800.0,18000.0,4333.52,800.0,926.26,10.2,3600.0,3.87,21.36
112,648.5551749998704,-436.6703199967742,-56.74,1.16,56400.0,0.18,400.0,9500.0,1432.4,3900.0,2335.07,251100.0,13300.0,25900.0,4376.04,1300.0,610.54,4.96,1400.0000000000002,3.0,9.17
112,647.6151749999262,-441.06031999737024,-68.3,2.73,42699.99999999999,0.9,200.0,7600.0,625.36,9600.0,3301.28,329900.0,7600.0,21600.0,4131.92,600.0,693.84,9.32,3400.0000000000005,3.32,19.27
112,647.1351749999449,-443.1703199967742,-73.87,1.47,48900.0,0.31,900.0,12700.0,1218.6,5200.0,2998.6,278800.0,8200.0,29800.0,5377.19,1600.0,524.21,7.55,2000.0,2.37,15.97
112,646.215174999903,-447.0703199971467,-84.12,4.81,18000.0,1.63,2500.0,9300.0,1418.34,26900.0,1838.28,411300.0,5000.0,11100.000000000002,3728.04,1200.0,1970.25,72.86,16400.0,6.12,200.53
112,645.1151749999262,-451.6703199967742,-96.15,0.53,60599.99999999999,0.2,1300.0,9700.0,2261.99,2000.0,2094.55,237300.0,10600.0,12900.0,10252.51,3100.0,959.21,4.19,1000.0,3.78,6.92
112,644.1551749999635,-455.7003199979663,-106.58,1.31,20900.0,0.72,500.0,10400.0,2505.31,10900.0,4237.29,426300.0,4000.0,6800.000000000001,6567.29,400.0,2085.43,27.29,8000.0,4.14,62.95
112,643.4051749999635,-458.86031999625266,-114.7,3.01,46200.0,0.74,1400.0000000000002,11399.999999999998,2908.7,11100.000000000002,1977.07,296900.0,10900.0,7700.0,10273.37,2100.0,1265.54,9.5,4200.0,3.83,19.92
113,855.0151749999495,-565.1403199974447,379.05,0.76,54700.0,0.23,500.0,3500.0,505.85,6200.0,728.92,233900.0,3200.0,8300.0,10563.54,600.0,666.0,2.43,300.0,2.44,6.33
113,853.6451749999542,-568.5403199978173,368.26,2.69,66400.0,0.14,400.0,16000.0,2142.09,7900.0,1452.76,198200.0,14800.0,23400.0,3263.93,4500.0,929.94,2.53,2000.0,2.22,4.83
113,852.2751749999588,-571.8603199962527,357.6,1.18,42800.0,0.15,500.0,3700.0,1300.97,4600.0,1352.9,308700.0,5500.0,24100.0,5803.55,700.0000000000001,213.55,1.6,1400.0000000000002,1.21,3.39
113,851.5651749998797,-573.5803199969232,352.1,1.81,31500.0,0.24,1500.0,2400.0,1777.41,8000.0,869.63,359500.0,4400.0,14400.0,4942.22,700.0000000000001,371.85,3.47,2500.0,2.15,7.94
113,849.9051749999635,-577.5903199966997,339.48,0.55,65100.0,0.07,300.0,6000.0,1989.86,1900.0,1624.13,198500.0,14300.0,26100.0,3931.92,1700.0000000000002,606.34,1.94,600.0,5.48,2.99
113,846.965174999903,-584.6103199962527,317.62,0.19,63099.99999999999,0.02,300.0,6899.999999999999,1209.88,700.0000000000001,1072.24,210100.00000000003,8000.0,35800.0,3476.0,1600.0,156.68,1.75,200.0,1.75,1.71
113,843.6951749998843,-592.3503199964762,294.07,0.38,63700.0,0.05,300.0,3400.0000000000005,674.92,1700.0000000000002,947.0,200300.0,5100.0,28000.0,3028.64,1900.0,177.72,2.03,500.0,1.92,2.34
113,841.4951749999309,-597.4603199977428,278.64,0.36,63200.0,0.03,200.0,16900.0,2608.46,1500.0,1058.72,191300.0,6899.999999999999,25400.0,2221.54,3600.0,344.49,3.24,500.0,6.07,3.58
113,839.1651749999728,-602.6703199967742,263.03,0.48,54000.0,0.03,600.0,25000.0,1528.78,2100.0,995.78,151000.0,11800.0,77000.0,2420.84,4800.0,292.46,4.1,800.0,1.76,1.44
113,835.465174999903,-610.6403199974447,239.14,0.48,39700.0,0.09,1400.0000000000002,11900.0,821.65,2300.0,1359.1,196900.0,6500.0,88800.00000000001,3025.72,600.0,324.99,3.64,900.0,1.48,4.78
113,831.3651749999262,-619.2003199979663,213.39,1.29,54200.0,0.23,200.0,7700.0,1236.59,5500.0,2046.52,284600.0,6200.0,12300.0,5739.3,300.0,1318.59,6.96,2000.0,4.65,13.11
113,828.4451749998843,-625.1203199978918,195.65,7.24,31100.0,1.34,400.0,6100.0,864.7,30400.0,1651.07,444400.0,5699.999999999999,8700.0,2596.49,300.0,1949.35,28.21,10100.0,5.53,61.73
113,827.0551749998704,-627.9403199963272,187.22,1.54,56300.0,0.3,200.0,6300.0,1305.83,6700.0,2205.99,281500.0,9200.0,16800.0,6303.59,500.0,937.76,6.36,2200.0,3.18,11.97
113,824.9951749999309,-632.0703199971467,174.77,2.27,59700.0,0.59,500.0,7600.0,2635.66,8500.0,3680.74,256500.0,16299.999999999998,17100.0,5286.31,400.0,1285.55,6.75,2700.0,3.55,14.78
113,822.075174999889,-637.8603199962527,157.23,1.93,58200.0,0.4,300.0,8300.0,2147.43,7600.0,3141.0,284300.0,14200.0,14100.0,5500.46,300.0,1014.84,7.22,2600.0,3.77,15.05
113,819.5851749998983,-642.7003199979663,142.48,2.18,56400.0,0.28,700.0000000000001,4700.0,974.41,8400.0,1977.95,265700.0,7800.0,23500.0,3374.27,800.0,876.41,5.64,3200.0,3.87,13.78
113,816.6151749999262,-648.3203199971467,125.34,1.12,62400.0,0.19,500.0,7500.0,2040.06,4500.0,3090.98,253100.0,9800.0,20400.0,4068.63,1100.0,922.94,4.55,1600.0,3.49,8.67
113,812.3751749999356,-656.1403199974447,101.39,0.65,55400.0,0.1,1100.0,8200.0,1877.36,2200.0,1084.76,292500.0,6600.0,20900.0,5679.61,1000.0,757.51,2.63,1000.0,2.25,3.93
113,808.0251749999588,-664.1003199964762,77.45,0.62,53500.0,0.13,400.0,32500.0,1629.81,1800.0,1313.8,174800.0,12200.0,65600.0,2230.04,2800.0000000000005,186.45,1.34,600.0,1.1,0.96
113,803.4951749999309,-672.4003199972212,53.61,0.32,51600.0,0.04,300.0,30600.0,3578.77,1000.0,1190.88,191500.0,8000.0,56900.00000000001,2823.68,4300.0,196.53,1.94,400.0,1.2,2.41
113,800.825174999889,-677.3003199975938,39.98,0.24,55599.99999999999,0.08,200.0,18900.0,2482.5,1000.0,986.32,210600.0,7000.0,55500.0,4145.26,2300.0,159.61,1.72,300.0,1.04,2.44
113,797.7551749999402,-682.9403199963272,24.38,3.59,52200.0,0.48,500.0,16800.0,2707.93,15900.0,1644.94,202100.0,9900.0,50300.0,2421.74,2400.0,510.55,4.25,4900.0,1.9,6.25
114,-1120.564825000125,701.2196800019592,312.19,1.09,80300.0,0.11,900.0,300.0,1157.02,4200.0,574.96,229700.0,6000.0,4700.0,3555.21,400.0,599.59,5.21,500.0,2.48,7.1
114,-1123.1248250000644,694.9896800033748,296.39,0.64,69400.0,0.06,900.0,3300.0,2490.05,1800.0,972.27,184100.0,15300.0,29200.0,2476.0,8600.0,341.95,3.71,700.0000000000001,1.67,5.35
114,-1125.5848250000272,689.2896800022572,281.86,1.94,53600.0,0.35,700.0000000000001,5600.000000000001,1106.76,4500.0,1406.5,264000.0,7700.0,37700.0,5732.44,900.0,426.42,5.15,1600.0,2.79,8.79
114,-1129.504825000069,680.8096800036728,260.88,3.19,58700.0,0.23,400.0,4500.0,547.54,7800.0,1555.68,266300.0,3300.0,23900.0,5731.13,900.0,427.49,6.59,2700.0,3.11,11.45
114,-1133.7748250000877,672.1796800028533,240.04,3.66,61200.0,0.34,700.0000000000001,5900.0,1035.09,8000.0,1968.98,254800.0,10200.0,17500.0,3359.31,1200.0,668.5,6.4,2600.0,4.0,11.78
114,-1137.5448250001064,664.8596800025553,222.46,6.12,43600.0,0.88,1100.0,6600.0,604.79,13600.000000000002,2717.8,311400.0,4700.0,16700.0,3288.81,400.0,708.31,7.39,4700.0,2.7,22.63
114,-1143.0848250000272,654.1096800025553,196.64,0.5,62400.0,0.1,1900.0,6400.0,3050.34,1900.0,358.19,218500.0,22300.0,4700.0,2959.04,12000.0,321.64,2.91,800.0,3.53,4.15
